RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,renta,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31
2465,150,Onondaga County,county,NY,NY,"Syracuse, NY",36,067,,,,,,,,,,,,,,,,,1057.2267497014655,1054.9185101500675,1034.0063167986195,1014.1104844105749,1008.3125958200486,1017.8813972747862,1016.0821607667286,1022.043067898418,1027.2116442632953,1044.2046685304863,1051.365491318285,1038.602796005547,1030.559127818537,1036.513606140814,1050.7706745038051,1057.7635946464663,1060.065489201861,1067.5160536554486,1070.1142372209604,1064.8401978326692,1064.8376659049748,1074.7904440133202,1089.9730071829617,1090.0283454883888,1076.1804745365246,1081.2404486982166,1083.2426642685139,1092.5768127604674,1088.3148054747132,1094.5541253212866,1110.1407437593161,1109.853251711717,1108.6173808084686,1100.6212379120334,1103.4581220445268,1103.442162606883,1104.3193795605089,1113.1966132426498,1125.6897245582904,1127.773761005535,1134.2887824791796,1138.941690343469,1140.0378061724232,1119.8605595143435,1121.6194435210991,1133.0431453261906,1152.0932007029867,1154.3712288935878,1157.1325220569,1170.33870863762,1186.025259210435,1194.2850569712907,1191.3510865706644,1185.5792760127601,1182.8875824591682,1179.0253515102515,1193.882767206261,1195.0195148023988,1213.4054007226237,1233.4076766501864,1260.6533148938893,1284.673646726423,1292.4785944598987,1297.3717969709792,1308.272095740427,1316.125443632802,1326.6173223828728,1346.7956839579165,1344.3948372641055,1353.4849686753082,1354.8252528559015,1376.9794010399871,1412.8583073592035,1423.6442994241838,1435.247719444377,1435.4468972811915,1443.510156120213,1455.9494223455042,1447.246833544002,1429.6208653804968,1426.3871909031068,1431.3288998418384,1452.7645017230523,1461.5604709784805,1481.2542314160787,1487.352256546269,1496.3738937003845,1501.9701345893643,1505.874188218309,1508.726816021591,1519.5893064614925,1531.0195694088136,1558.0625455335567,1554.3600514424013,1562.877127623002,1559.2860323646958,1573.828782633003,1593.4886329670335,1595.601690693587,1606.8275757575757
1442,151,Tulare County,county,CA,CA,"Visalia, CA",06,107,990.4043630176067,992.4751073041932,994.6413867251892,1001.6479500637829,1006.1309326392942,1008.4556517326695,1011.8769982704117,1017.679165040369,1026.57178324554,1025.6443950159053,1026.551175431163,1029.682168769105,1028.539331817649,1026.2705353106871,1024.932295292275,1034.8195208270433,1047.3082569542737,1057.8202082071177,1054.5548293190184,1053.2606177950247,1046.07975270142,1055.9414090496805,1058.3326230469238,1065.4481774907981,1064.6006798176488,1070.3880000975223,1076.3163338462714,1081.9309064646657,1090.095836634832,1099.0610807215103,1105.2844351544,1103.483078566435,1103.010856628498,1104.8349197887958,1110.9603728961329,1114.5923034160521,1116.3342654134767,1119.949252853348,1121.2831345890133,1126.2096393669824,1127.055102827476,1134.152753558195,1136.1293535652644,1144.0519581467329,1146.5400835780508,1146.0718783397642,1142.1374907583524,1138.3756555703458,1143.382228645178,1144.2493992074724,1155.75144219202,1161.590458938811,1175.885837724659,1178.3752461610043,1191.3324821118101,1192.9028131206733,1201.528778629925,1200.9258995044843,1203.2929265739824,1198.8021813917956,1198.63638560478,1208.035019312141,1213.7705901842255,1223.4444046917931,1222.3461572534136,1227.3556254817943,1234.9741621814585,1251.9060099350481,1264.7951409254688,1265.6027619197243,1262.9887381353244,1275.5092512955957,1302.5636232693673,1319.488158615552,1342.734106184848,1367.3460862466152,1405.2740651446654,1421.7283504877441,1430.5213880704218,1435.4256669337535,1452.0758351568816,1489.6434460275336,1529.473005709195,1573.3309319619514,1577.7376415994713,1568.7898289864968,1552.8664729796583,1540.990048444926,1575.922309152373,1600.0707376426458,1628.9177905065826,1633.6280863931006,1646.6646034141063,1643.117976175901,1629.5175695479024,1624.127355985584,1630.0273620282678,1632.653223202153,1637.7353539556204,1649.5068884992322,1649.615894878513,1645.3161261113323,1647.6962887269124,1657.898662788354,1664.6855337147656,1667.9792585605712,1687.7147444003747,1690.1729022571938,1706.4906829022661,1694.1526793332455,1692.3464589683106,1687.5499692336275,1716.208491524051,1754.2799527160826,1765.2287533545998,1776.5527146464647
2538,152,Seminole County,county,FL,FL,"Orlando-Kissimmee-Sanford, FL",12,117,1102.672877390158,1112.0899294787569,1116.5528618496735,1122.9213543089777,1128.4338390471587,1137.1495671554776,1146.6752899565008,1151.1160151673732,1152.9389145505297,1155.6745087575264,1156.6398247166362,1160.655156167452,1161.2277562132456,1163.7606367521219,1169.7646916572469,1174.0569824143286,1182.766520714383,1189.1369450607317,1198.8763666532807,1207.538742678771,1211.7608201601652,1211.3329575775765,1207.0820117526723,1206.4402834251644,1211.041679824176,1220.527278997472,1214.9479692503885,1227.78415282311,1240.849261521417,1265.6922575351232,1272.8148854146846,1272.5680384249004,1274.8882491063262,1273.4089328090838,1280.042158410817,1285.666759197378,1291.2634211025938,1294.1173258120416,1301.564943953848,1307.1755145443262,1322.2178041947052,1329.3675580716595,1342.4303892295995,1344.404119083653,1352.7014295124077,1354.3608445357263,1351.7742195307544,1348.2391399301196,1347.6996594373434,1355.7799015335622,1366.3543449841914,1378.6725051291091,1386.3354064554794,1394.2983980708043,1398.5581519523137,1401.368625975881,1401.9629605574128,1399.1358928900815,1399.777637398,1396.1636366734801,1401.6449011765787,1404.228682861351,1411.9946432371341,1406.563542209129,1408.9775025170873,1411.9447462604828,1426.618830627265,1434.692762731274,1439.9714017711756,1439.7470016468953,1439.874246584456,1440.257717473447,1450.4586290311956,1460.048660827796,1468.8309033597995,1489.0623253081967,1517.3865847079608,1555.5317339591393,1599.8656270997944,1644.8635729929592,1687.1952044683114,1716.1160830799904,1734.8614115871057,1748.453166501888,1752.311332093188,1759.983818664876,1779.8580847639564,1807.890945265361,1850.3134153597496,1886.7632865566543,1908.920238838916,1915.3044713702495,1914.456308650967,1899.5973994501876,1893.1644395985263,1882.230587468386,1885.2228678723388,1880.8274710832377,1889.9839317853655,1903.4902072063269,1920.7776386724795,1922.5260573895391,1929.1805543443197,1930.9957991453705,1932.1277406748336,1921.7084855114795,1906.8695581495313,1900.8665172572944,1898.7320558162323,1907.4378116140829,1914.5994498381226,1924.74713744293,1933.9981857073315,1942.002610444993,1948.5654487402726,1949.9579803464546
1746,153,Hampden County,county,MA,MA,"Springfield, MA",25,013,,982.6089285009589,983.6640225847157,982.8552112572187,975.1821780300141,989.9774972832915,985.4299904599126,992.4628484984875,989.4354384980342,1004.8937366415663,1004.537403843934,1004.8018824619303,1002.0821757635284,996.3106430598493,1015.2011657210023,1014.7384167429781,1025.877421250818,1010.9966530670345,1022.0760089052266,1024.1328709116417,1042.3259798928975,1050.5709471793032,1053.4661638966293,1045.9029757081207,1028.2714203961757,1021.4028574126838,1026.0560120303555,1045.5358622753329,1069.050814063566,1073.226023548013,1073.2619114576569,1076.5031181972781,1080.6505052930056,1084.5293001555162,1078.4265975395754,1082.7673853149313,1079.5925015108892,1079.4170514954656,1078.2894098902234,1075.1921240402796,1087.2872016760195,1095.0063569881095,1125.2787792119043,1131.429147617882,1139.4764917905363,1135.4254867467953,1127.4272188359291,1119.2973801169398,1115.3920254320522,1127.0951651068315,1140.224995349466,1144.4673017888044,1153.4512788460215,1153.8607804140538,1164.8731661104962,1166.1817833916848,1167.725043054237,1166.932987992536,1169.6284975799085,1167.9387128292187,1170.1634446448024,1179.6982219994095,1192.4905820841093,1192.6616851945537,1193.0000523052845,1201.3109241075995,1214.8705108427714,1223.5527440409282,1230.0037211628821,1247.115259260761,1243.5200765957695,1250.2310581204047,1241.511106016019,1270.7283252878144,1290.9598697663184,1291.895402179552,1294.3712839123725,1292.2952891524644,1315.667934864427,1315.7054053849333,1314.8343926989655,1316.1634838389705,1322.340979352635,1347.7886455555627,1362.0891580692937,1383.0465766803268,1388.0933182299,1413.549659964547,1415.5047258096818,1436.5776345647714,1442.0638695297805,1474.2991069265395,1473.970585751114,1506.2617106747819,1504.221275679183,1540.6471298549918,1527.7342780388105,1536.1071992909085,1529.26829904061,1541.575104352701,1561.9181190359204,1562.9478886680622,1572.4963657789654,1581.7148478503732,1615.8631115280873,1625.678425745868,1653.4504170706991,1660.8350893912861,1659.6081090782316,1653.336756829142,1645.35420801351,1675.5211843287807,1687.0486897187873,1706.0083329783938,1715.9142139940664,1726.5515873015872
2896,154,Burlington County,county,NJ,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,005,1334.7755196902074,1339.4359041793264,1336.8056515143262,1347.0606009559015,1355.7274359823111,1364.5963822887554,1362.1350068179481,1357.9444575689377,1358.8147864914076,1360.813265480154,1360.8895836779973,1357.815801197493,1363.3423492347895,1373.486859978197,1383.5884951771136,1384.6931770059787,1387.3107882283678,1392.887648704424,1400.2274125072352,1399.945790226284,1400.2800143376967,1395.0520817954632,1393.2007140364935,1380.7808753726918,1383.9025782070714,1389.2538667575323,1404.460761341141,1414.383024987774,1423.6963254294367,1425.1214111278325,1429.745116909558,1431.75717688571,1423.827019737885,1424.7058320070792,1421.151282500899,1431.7067712193586,1433.293666084188,1436.879530728741,1445.3123456143155,1446.208819764911,1458.230748388847,1458.639771659628,1463.5903821329339,1459.851320639307,1458.1027086791444,1457.2863662521765,1457.8071462548314,1470.1391436440997,1473.0624315747816,1485.3621541254645,1493.3758951115767,1500.0800013011594,1503.6396961377175,1505.740422682739,1510.9859020847925,1512.9801869321216,1511.7557535357353,1522.4342212532551,1524.6186296049505,1534.7247265634146,1532.0640226988403,1541.01695705005,1544.3658603452905,1544.276502869843,1535.8513106572568,1542.7801710358353,1554.5086869073539,1567.9932371978236,1577.8379903546333,1597.8618598274934,1613.6051851675886,1625.020487926851,1625.5563597741477,1638.0251018128,1649.4013289038783,1668.4199103293813,1698.1036477099901,1737.8869592250976,1784.556536150778,1813.2181184564445,1840.3472788971396,1851.8832821729143,1866.607254895447,1863.967612205827,1856.2680698975366,1857.7025030297418,1880.6606869137443,1927.0613077641872,1967.9340995464775,1984.9807651438994,2003.0993192213077,2004.4010234058173,2009.4681672538625,2004.0368860879785,2006.2753788486534,1998.5831900079222,2014.655660957846,2030.132581248164,2058.381861403855,2057.2526608876465,2076.5242290867955,2092.2132882052715,2103.980428789672,2108.205180983282,2117.529439109365,2119.6487833632873,2114.343531249156,2100.983798496879,2111.372975388693,2125.7681707663546,2152.9898338441944,2164.280322817408,2189.100242450904,2209.154541944557,2224.381231108269,2232.0305728088338
3286,155,Virginia Beach City,county,VA,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",51,810,1240.6805671737993,1244.0772983307331,1251.3741252131151,1258.2177622670054,1262.7972670317606,1266.4022608285475,1265.366314918725,1267.1318699827757,1262.0458428994502,1260.3923304204097,1256.0135797747744,1254.804161755462,1257.1684444951643,1259.2605760234126,1267.4075886807063,1269.2708755365236,1276.714853754945,1278.5106877193548,1281.7257963969153,1282.2679224814615,1279.9802216146757,1277.5491219911794,1271.3508216052137,1273.8239857771246,1277.9076438745983,1288.9571435291714,1297.2355322694548,1305.4591067675262,1310.825656610092,1314.6083758263264,1317.6812489178767,1321.3031138740694,1320.100869044166,1314.315069167769,1309.4056667662198,1308.488682614122,1312.2439804605335,1317.6954065950931,1326.9142124406035,1333.8678260874715,1340.64060362246,1344.2108117037421,1348.797408086554,1349.426169131807,1345.0747145480213,1345.9842094918508,1348.8570767770418,1347.8372138431823,1352.1918560771228,1355.4566214854754,1371.6709626278348,1373.8060867039067,1380.2568761070404,1384.320608326567,1389.0427023105137,1394.4294638039935,1394.8279780454873,1398.4284796106717,1398.504867055898,1400.1671822751362,1399.0090186555678,1399.3620243459166,1402.5639115924207,1406.570230286859,1408.025115556104,1413.3204741809445,1431.1358341883283,1452.2183935085038,1469.960638177653,1476.9762256773356,1482.085777888593,1489.0324418062808,1489.4184224759845,1503.4900498967636,1515.0876443162,1547.4538567805257,1584.314767518517,1626.3447793009093,1668.8668672994993,1691.098121902024,1714.386255342939,1720.2704855437923,1721.6221892212875,1708.4743499156664,1704.7130218051993,1704.4277517464716,1729.0244694998692,1757.117005716542,1789.4069520483704,1807.3695281575394,1817.2426525171327,1825.3318942302137,1832.3256893054945,1822.235749528287,1819.061184228914,1815.5509220679185,1829.9156656962775,1835.6177976530653,1846.8691966317044,1850.8487037373816,1860.250536150833,1868.0663754724337,1893.3674154239177,1903.6024573256261,1915.1774459297908,1908.6043658341555,1913.726145546571,1897.911401390799,1898.8567418417915,1895.8624091228064,1912.2851373534688,1923.0331330268675,1949.149509287609,1978.2345958234623,2000.9681563620602,2006.3685118089104
3266,156,East Baton Rouge Parish,county,LA,LA,"Baton Rouge, LA",22,033,1033.1362621827263,1040.242221014628,1047.2069920968768,1051.1804199346236,1050.5762496741158,1054.1709972538117,1057.9214630987015,1065.7533952630417,1065.6264374949112,1055.4640152573932,1052.7046556680452,1055.5715216515566,1068.6564985284074,1075.4614345607638,1078.3528872000454,1082.6923337978506,1082.112720543505,1089.085805534438,1080.6151401660572,1079.9265270892304,1089.2360826628756,1101.1647091438917,1123.4209889087758,1135.8069122455533,1150.0764716598908,1137.4358916298308,1130.7866691550762,1122.7821919801538,1125.0199262474773,1117.8032923393616,1115.775826027764,1116.078459367642,1120.6454949597403,1123.1621858345966,1118.3413929572735,1121.7274147354458,1122.244851704432,1130.6359748075572,1125.4921753070528,1129.9455937349283,1124.4275446873867,1127.3873478860503,1122.9317541273258,1122.9306675971602,1120.0975470996873,1120.5282420655108,1120.0022215698468,1116.1062453839622,1114.9563126298553,1121.104258096704,1128.139245966711,1129.2176823571117,1129.9503236126025,1126.7896360766167,1127.093077758308,1125.6579559520812,1121.446678963112,1116.1743933943505,1112.9942723408553,1112.7195873114333,1116.2732330674892,1117.284744850647,1123.6420245718,1125.424833044027,1127.420898867798,1126.920516077531,1131.794008332451,1140.191516494974,1149.0677599622632,1149.2022906079085,1148.2014662178522,1141.762171289282,1146.8353173378905,1146.0041649535535,1156.1273866120519,1167.088582380156,1178.0159098085533,1191.801528848214,1204.5724022636753,1225.8515941238732,1243.7059676043486,1256.7418031560626,1259.579457824117,1263.5165607353267,1267.900364888905,1276.983073865202,1285.635576274198,1293.0165504976114,1303.2759014299954,1316.6963756085397,1325.9956519512712,1334.8510403587127,1323.9102366387854,1311.0214132644774,1296.4906778970333,1291.2393648668876,1291.2324009912998,1291.3899277461726,1298.0383356722893,1302.0772994384204,1314.8425031911897,1323.3559491047486,1328.8721076415363,1322.489024687851,1319.9043423556652,1322.9485612056824,1336.975191499361,1335.7411064654207,1344.7832762299468,1333.6376391565707,1332.6406710522137,1329.061741391714,1341.6951211975738,1355.724765146408,1368.167601342548,1372.9650800316394
343,157,York County,county,PA,PA,"York-Hanover, PA",42,133,786.782951840409,788.2549736832663,787.6598123436672,792.6399341746896,801.6737493530713,803.7993993959465,806.0698431692942,806.6712704693608,808.0743257565399,813.3763513898956,808.5769912486091,804.1727634197085,794.3449728704959,796.101867558359,800.8630893352819,809.86037886291,815.4913017458404,820.0154386099329,825.2375762655693,822.0879556010558,825.9690353762519,818.7377864742684,823.1044112351418,820.3921551743874,825.6090630293287,825.2023479239712,828.1476736665486,832.5214979919062,839.5065062951173,845.1260533376046,848.0986039564632,850.7699485724557,858.3628303085703,858.3993820864177,851.9133992256884,844.055594906374,844.1465074390908,852.8731921652129,860.7571514882019,870.4758856917482,874.8062768208192,875.6867059043622,875.1641589706566,877.2529115734992,885.1297309854614,887.7897652080549,893.2795565686232,895.5075351087128,899.2099981540348,901.6923082789618,907.1742408230074,915.6117854807246,920.6476818077206,924.6691849122709,925.2652646327977,923.018763350679,920.678265887134,917.2537627223493,919.1306204110509,923.1696010437307,929.2667400095402,937.051807902302,944.1225470069276,950.4610505139811,954.4392796603796,957.5184443306146,962.0235425353742,953.0558892842081,952.034483765032,955.6791383319485,978.2026833759496,986.584744097287,995.164836161293,988.7980968892348,989.0783075776894,998.5717828450073,1022.5325972355971,1050.4943653431283,1060.2181104248475,1061.5697652786876,1066.3840247595388,1075.6990002355415,1085.892844643385,1087.5843965732306,1092.4155788006426,1093.7989516809605,1101.261773886855,1113.0303266768412,1132.8330355634487,1150.4141862191777,1153.5691307244,1152.877074555413,1145.7680546732229,1135.7484043357188,1140.175933391313,1143.7816508397227,1157.3943211201815,1155.3955845890316,1159.47087735569,1174.245099504326,1189.0165046320742,1207.1767676613556,1203.0937177171973,1214.2626333965422,1206.8182746705875,1219.1945106347157,1218.3611843127183,1226.7112029950938,1222.8524201876007,1233.2555527469442,1237.3348421025282,1255.026538170084,1249.8974024706758,1257.332755743205,1261.1374303252755,1268.0856990962254
1395,158,Solano County,county,CA,CA,"Vallejo, CA",06,095,1436.1107149113836,1442.142427488095,1457.7597684692312,1469.89497544826,1481.318564260504,1496.5246526518408,1504.758085947663,1515.7424823849726,1523.7298737203516,1538.9364887224701,1542.9236794713358,1550.1706366258989,1555.3768127177273,1556.8881596557128,1573.3012633994158,1589.9711824777762,1611.9917693688633,1620.8508237977805,1626.7741967389666,1638.7386131849469,1641.7721180822168,1641.5986463413071,1644.712814685034,1652.9845029515038,1669.259114024961,1682.7264638783008,1694.2486789152833,1708.3775474406855,1730.0685773071655,1751.7372134490756,1771.081794099665,1775.2438580985825,1779.894233150943,1776.0834163713105,1778.1740103317602,1779.1386944573628,1780.1439742915582,1792.2976150398633,1809.206978402302,1830.8935652717994,1845.5263355619063,1862.8208758746546,1873.887646617566,1873.024971377114,1876.3824137840534,1872.1419900673263,1883.194948755909,1890.1486207569417,1897.1054636630633,1910.1688679489055,1918.3168210981087,1937.3180335881837,1951.754319040512,1962.3273402722925,1970.2307231808709,1969.8872660993738,1971.9171508810846,1980.9355007912757,1981.9952003969813,1987.2113252763206,1985.3059278025287,2004.8437076459395,2009.5696273772357,2006.9689379047397,1994.8329078461772,1992.722930877754,2009.6949544517645,2033.9048934551683,2062.267212605235,2082.7964165008834,2097.4483350200176,2109.959769398497,2122.9901871576985,2126.081028306472,2129.8062385481753,2133.48472954304,2159.132940365096,2180.9439391446945,2220.98334615719,2238.496017196629,2261.166950219086,2268.251590061339,2282.404654450069,2295.953112063229,2299.0635022624706,2309.251599413647,2309.031277137623,2340.475809577976,2358.402439565297,2381.857917927184,2388.4658737188283,2387.056706812563,2386.02147255877,2363.268963256068,2352.491488355854,2333.516005314394,2332.4991126458285,2347.6718315551125,2371.663797701042,2385.5538132749575,2381.6419517439203,2388.483804501875,2395.127140027274,2412.6383715382003,2404.7596610740243,2405.61575324147,2384.869710435783,2382.783273614696,2379.4312872178443,2396.1446545599283,2423.920450642181,2442.583513830606,2454.5913494093534,2461.135609735021,2481.039525679277,2499.6418370636457
3229,159,Santa Barbara County,county,CA,CA,"Santa Maria-Santa Barbara, CA",06,083,1694.3110183465842,1696.5786008626262,1724.3406892825883,1752.283945701234,1798.3967020836321,1807.3070133604608,1815.3029294411022,1826.6376566210186,1826.905821855484,1822.7010409637305,1825.2318194944517,1831.567809613835,1838.7366380212056,1844.5711412310857,1891.7941261622602,1925.4327138435444,1937.1685068723934,1920.884534524204,1907.2087378688473,1915.3570589236942,1912.6279599547552,1914.7008190318297,1917.4376294760852,1919.954874630744,1933.1694525007674,1936.5041709212535,1965.4827578710176,1981.5583301435383,2001.7849523611917,1996.3706510854947,1996.8351461244113,1989.197944231374,2005.8612607819525,2016.8735877995375,2024.3213505450472,2000.973295459298,1995.391546654612,2015.2330851668985,2042.7198315543612,2063.7609920305586,2074.7371813677837,2092.910746063069,2112.7623328520235,2096.0371607196307,2096.039325978318,2090.0627514690977,2103.785854533893,2106.5803724946454,2126.800659180308,2131.1803878120404,2136.7182330385817,2142.6899896452046,2170.309849219778,2201.1482426893317,2209.75624523326,2214.698120066132,2211.1790896553007,2216.017163539901,2223.5120012727916,2234.401571012967,2246.457996544855,2259.0512354263137,2254.485361504061,2234.991486748979,2244.1461231680346,2275.909876811754,2316.2467416012064,2313.5316187574967,2312.221840592169,2318.479580307885,2344.105186911159,2375.894837972399,2384.0099503452943,2410.3515629313533,2436.18923455605,2494.503716031372,2545.275303067861,2581.46752312669,2642.267930933636,2692.8350401286452,2777.943047144315,2810.7893032098586,2889.258532450454,2922.6788442353095,2935.8953106122644,2926.211282642017,2958.1371967538144,3043.626617481376,3081.8268679430284,3112.7847359771913,3090.831791575152,3123.270734504812,3126.887302022358,3145.922934113004,3138.0203216195237,3108.081994500534,3137.9612032270493,3134.275402942115,3152.3861919310716,3117.8256801900534,3126.1761164313807,3133.7037908433276,3161.692024310949,3182.7821256955644,3233.527420187168,3261.5979726744463,3243.9565301721427,3223.8638286712444,3176.6436951771348,3194.8964885304968,3171.183750384301,3233.655905738306,3257.18357587123,3306.850857586334,3311.6563435764742,3327.295126217452
2743,160,Jefferson Parish,county,LA,LA,"New Orleans-Metairie, LA",22,051,,,1107.9420686598235,1124.6321577712677,1111.2156797089463,1131.8598306814115,1121.5999699711547,1131.7061715516656,1122.5746101864854,1136.8978985909762,1143.665875416023,1142.2881396606874,1146.4663839366945,1145.830404343732,1147.251813354398,1137.662095270436,1139.6835784377654,1146.1844085689336,1141.389714707087,1136.3220141716465,1142.1095261308185,1138.4014382789906,1149.155708079792,1153.7291997419238,1167.9047695717547,1163.0327865108015,1165.4138570126706,1168.665057303794,1177.1662333456732,1185.705411553778,1192.3405130714573,1194.852714401569,1190.103006170147,1176.413347863278,1176.0215559644444,1179.6627443868367,1192.5195474153325,1187.4805206980327,1193.6965074930965,1200.1668304622492,1210.8663109651952,1212.768878650509,1216.091782822157,1220.28079217845,1218.1936531585036,1216.8586163850664,1207.54815898734,1214.4248456457808,1226.76583798987,1237.4865074726497,1236.2404904212708,1235.341662052469,1244.9384268654524,1254.9364415599298,1261.6656978085846,1262.5763427397605,1261.3604291903266,1255.4192347313403,1258.0900801061732,1258.0053210493575,1264.2770417091913,1273.893674300625,1279.3640796468678,1291.647594478111,1291.3347514071058,1298.8155963478293,1305.5711481823325,1312.182851426424,1319.2237636253124,1316.877707670221,1321.1239153342094,1315.7445487408197,1322.6023936039078,1327.5546825643155,1350.7069255190363,1354.4018563166949,1360.5939660314134,1359.3155203504446,1373.934733034596,1390.9132911804927,1428.8709771261586,1456.303326959677,1486.5907961213393,1488.4494837153454,1502.0664857253712,1503.9646217465531,1520.9558675834305,1532.3833289361812,1547.7039959561073,1556.4650534661632,1563.7543268576414,1570.489834657132,1575.116486680163,1567.7478819237963,1559.5124320403872,1556.0285976641792,1556.9578879290066,1561.0249138666468,1567.5095875552684,1593.082896999695,1609.346881897991,1615.469782882943,1613.264632199055,1619.6321305483013,1636.383634081261,1648.100420585486,1653.9171770650212,1640.3328035974127,1616.0916498706704,1611.4977321524925,1622.20649828216,1651.8472581922863,1661.038593131516,1676.1804219822557,1672.1471373796335,1682.0379188712523
2444,161,Monterey County,county,CA,CA,"Salinas, CA",06,053,1516.4013786938576,1508.4832863079005,1508.2640126219505,1516.7127714627309,1520.9756833680276,1528.58595183901,1525.5641877779979,1540.6296042906497,1533.7155429275651,1557.54626149852,1576.3416418346817,1621.2945643006665,1647.262111607278,1646.2039720468545,1633.2515205677698,1645.075111919285,1670.1313618831057,1700.005401084377,1714.9888621966038,1706.967643103911,1718.8815418782813,1716.3404452872421,1717.8410508468028,1713.581583957849,1738.464732446467,1754.768394412384,1789.3856971240177,1801.8947911675352,1829.523791250796,1836.7407876466818,1821.9068127443718,1828.664566233007,1829.2874404144525,1848.258047152876,1854.6266228130855,1855.5443993302724,1852.2235367395876,1865.0298509387217,1889.751648174284,1912.4437382575602,1926.832715788489,1943.0112523288528,1955.0426166919187,1965.8354997113574,1966.5027209423383,1962.7013185538856,1949.3932818555593,1936.2747655744129,1938.043701527368,1953.432645030099,1971.7299390787,1988.026619081996,2012.355659812797,2029.8513176347267,2059.460617370185,2062.8753917534927,2072.5001991771765,2055.9905789228,2050.76872997456,2048.5261664885547,2055.7754480916774,2052.5529417135112,2053.4778707267706,2058.564848280282,2064.7297713458056,2068.208010473387,2080.5932353294647,2093.688440308114,2112.639380208039,2134.2215513253477,2157.1872248629293,2169.1002167597944,2154.8998951912727,2154.945336294609,2162.712538674105,2179.1594627007066,2200.1606791441645,2211.177151113438,2245.1552513128167,2273.0379103760206,2320.93726464649,2333.648416589107,2348.757041403926,2349.885502007024,2380.4514752646787,2373.8281952117422,2372.9328199111283,2382.947536212229,2428.1681593841163,2473.4308447312137,2488.0325687670124,2494.657794809003,2506.656943431836,2513.398752633045,2506.5747897121014,2536.094401070247,2549.417194195906,2576.980900272395,2539.556577447674,2532.8979869695986,2534.0319482116824,2560.200539369406,2604.3833298221866,2622.195964241486,2636.3010611438117,2629.3186358993307,2614.1078046246134,2617.9684607949325,2615.8790417817822,2665.1876153984294,2675.38483122105,2686.035686168699,2677.60361748774,2675.3684337174404,2702.105993315252,2710.120300138651
